code,name_vi,name_en,district,country,zip_code
13414,92071,92071,2875,2,
13415,95369,95369,2876,2,
13416,95437,95437,2877,2,
13417,95685,95685,2878,2,
13418,95252,95252,2879,2,
13419,92624,92624,2880,2,
13420,92365,92365,2881,2,
13421,93453,93453,2882,2,
13422,92314,92314,2883,2,
13423,92066,92066,2884,2,
13424,95972,95972,2885,2,
13425,93402,93402,2886,2,
13426,92539,92539,2887,2,
13427,95464,95464,2888,2,
13428,90802,90802,2889,2,
13429,90803,90803,2889,2,
13430,90804,90804,2889,2,
13431,90805,90805,2889,2,
13432,90806,90806,2889,2,
13433,90807,90807,2889,2,
13434,90808,90808,2889,2,
13435,90810,90810,2889,2,
13436,90813,90813,2889,2,
13437,90814,90814,2889,2,
13438,90815,90815,2889,2,
13439,90822,90822,2889,2,
13440,90831,90831,2889,2,
13441,90840,90840,2889,2,
13442,93513,93513,2890,2,
13443,94025,94025,2891,2,
13444,91931,91931,2892,2,
13445,93460,93460,2893,2,
13446,90744,90744,2894,2,
13447,95202,95202,2895,2,
13448,95203,95203,2895,2,
13449,95204,95204,2895,2,
13450,95205,95205,2895,2,
13451,95206,95206,2895,2,
13452,95207,95207,2895,2,
13453,95209,95209,2895,2,
13454,95210,95210,2895,2,
13455,95211,95211,2895,2,
13456,95212,95212,2895,2,
13457,95215,95215,2895,2,
13458,95219,95219,2895,2,
13459,95977,95977,2896,2,
13460,95322,95322,2897,2,
13461,93558,93558,2898,2,
13462,95939,95939,2899,2,
13463,92233,92233,2900,2,
13464,96112,96112,2901,2,
13465,95602,95602,2902,2,
13466,95603,95603,2902,2,
13467,95604,95604,2902,2,
13468,93930,93930,2903,2,
13469,92831,92831,2904,2,
13470,92832,92832,2904,2,
13471,92833,92833,2904,2,
13472,92835,92835,2904,2,
13473,90712,90712,2905,2,
13474,90713,90713,2905,2,
13475,90715,90715,2905,2,
13476,92358,92358,2906,2,
13477,95073,95073,2907,2,
13478,94085,94085,2908,2,
13479,94086,94086,2908,2,
13480,94087,94087,2908,2,
13481,94089,94089,2908,2,
13482,96109,96109,2909,2,
13483,92231,92231,2910,2,
13484,93424,93424,2911,2,
13485,95746,95746,2912,2,
13486,92249,92249,2913,2,
13487,95248,95248,2914,2,
13488,95368,95368,2915,2,
13489,92398,92398,2916,2,
13490,95958,95958,2917,2,
13491,95652,95652,2918,2,
13492,91941,91941,2919,2,
13493,91942,91942,2919,2,
13494,93501,93501,2920,2,
13495,91381,91381,2921,2,
13496,93628,93628,2922,2,
13497,95456,95456,2923,2,
13498,94971,94971,2924,2,
13499,92672,92672,2925,2,
13500,92673,92673,2925,2,
13501,94535,94535,2926,2,
13502,93240,93240,2927,2,
13503,95257,95257,2928,2,
13504,95060,95060,2929,2,
13505,95062,95062,2929,2,
13506,95064,95064,2929,2,
13507,95065,95065,2929,2,
13508,94021,94021,2930,2,
13509,95658,95658,2931,2,
13510,92352,92352,2932,2,
13511,93615,93615,2933,2,
13512,92309,92309,2934,2,
13513,95613,95613,2935,2,
13514,95552,95552,2936,2,
13515,95981,95981,2937,2,
13516,95140,95140,2938,2,
13517,94560,94560,2939,2,
13518,94571,94571,2940,2,
13519,95066,95066,2941,2,
13520,93641,93641,2942,2,
13521,93251,93251,2943,2,
13522,93066,93066,2944,2,
13523,92369,92369,2945,2,
13524,95695,95695,2946,2,
13525,95776,95776,2946,2,
13526,92236,92236,2947,2,
13527,95340,95340,2948,2,
13528,95341,95341,2948,2,
13529,95348,95348,2948,2,
13530,92324,92324,2949,2,
13531,95715,95715,2950,2,
13532,96119,96119,2951,2,
13533,92655,92655,2952,2,
13534,96051,96051,2953,2,
13535,95420,95420,2954,2,
13536,94564,94564,2955,2,
13537,90623,90623,2956,2,
13538,93234,93234,2957,2,
13539,96064,96064,2958,2,
13540,93670,93670,2959,2,
13541,96034,96034,2960,2,
13542,92688,92688,2961,2,
13543,93249,93249,2962,2,
13544,96094,96094,2963,2,
13545,92313,92313,2964,2,
13546,95445,95445,2965,2,
13547,95639,95639,2966,2,
13548,96121,96121,2967,2,
13549,94562,94562,2968,2,
13550,95317,95317,2969,2,
13551,90292,90292,2970,2,
13552,95366,95366,2971,2,
13553,91377,91377,2972,2,
13554,90710,90710,2973,2,
13555,92262,92262,2974,2,
13556,92264,92264,2974,2,
13557,95452,95452,2975,2,
13558,96132,96132,2976,2,
13559,90631,90631,2977,2,
13560,95245,95245,2978,2,
13561,95650,95650,2979,2,
13562,95304,95304,2980,2,
13563,95376,95376,2980,2,
13564,95377,95377,2980,2,
13565,95391,95391,2980,2,
13566,91501,91501,2981,2,
13567,91502,91502,2981,2,
13568,91504,91504,2981,2,
13569,91505,91505,2981,2,
13570,91506,91506,2981,2,
13571,93636,93636,2982,2,
13572,93637,93637,2982,2,
13573,93638,93638,2982,2,
13574,93554,93554,2983,2,
13575,95488,95488,2984,2,
13576,96084,96084,2985,2,
13577,91733,91733,2986,2,
13578,91324,91324,2987,2,
13579,91325,91325,2987,2,
13580,91330,91330,2987,2,
13581,96071,96071,2988,2,
13582,93206,93206,2989,2,
13583,95469,95469,2990,2,
13584,95564,95564,2991,2,
13585,95007,95007,2992,2,
13586,96027,96027,2993,2,
13587,95363,95363,2994,2,
13588,90601,90601,2995,2,
13589,90602,90602,2995,2,
13590,90603,90603,2995,2,
13591,90604,90604,2995,2,
13592,90605,90605,2995,2,
13593,90606,90606,2995,2,
13594,95559,95559,2996,2,
13595,90301,90301,2997,2,
13596,90302,90302,2997,2,
13597,90303,90303,2997,2,
13598,90304,90304,2997,2,
13599,90305,90305,2997,2,
13600,95436,95436,2998,2,
13601,92860,92860,2999,2,
13602,96114,96114,3000,2,
13603,94503,94503,3001,2,
13604,95453,95453,3002,2,
13605,91945,91945,3003,2,
13606,95554,95554,3004,2,
13607,96016,96016,3005,2,
13608,93256,93256,3006,2,
13609,94929,94929,3007,2,
13610,92630,92630,3008,2,
13611,96013,96013,3009,2,
13612,92008,92008,3010,2,
13613,92009,92009,3010,2,
13614,92010,92010,3010,2,
13615,92011,92011,3010,2,
13616,95957,95957,3011,2,
13617,95620,95620,3012,2,
13618,96075,96075,3013,2,
13619,95605,95605,3014,2,
13620,95691,95691,3014,2,
13621,95070,95070,3015,2,
13622,92372,92372,3016,2,
13623,93280,93280,3017,2,
13624,95230,95230,3018,2,
13625,95548,95548,3019,2,
13626,96108,96108,3020,2,
13627,95422,95422,3021,2,
13628,92656,92656,3022,2,
13629,95606,95606,3023,2,
13630,92256,92256,3024,2,
13631,94002,94002,3025,2,
13632,95607,95607,3026,2,
13633,95231,95231,3027,2,
13634,93117,93117,3028,2,
13635,93950,93950,3029,2,
13636,95955,95955,3030,2,
13637,95020,95020,3031,2,
13638,95367,95367,3032,2,
13639,95330,95330,3033,2,
13640,91963,91963,3034,2,
13641,92075,92075,3035,2,
13642,90280,90280,3036,2,
13643,90290,90290,3037,2,
13644,95635,95635,3038,2,
13645,95041,95041,3039,2,
13646,95525,95525,3040,2,
13647,95982,95982,3041,2,
13648,92325,92325,3042,2,
13649,93643,93643,3043,2,
13650,92024,92024,3044,2,
13651,95012,95012,3045,2,
13652,96085,96085,3046,2,
13653,93666,93666,3047,2,
13654,93621,93621,3048,2,
13655,95968,95968,3049,2,
13656,96065,96065,3050,2,
13657,90277,90277,3051,2,
13658,90278,90278,3051,2,
13659,93203,93203,3052,2,
13660,93277,93277,3053,2,
13661,93291,93291,3053,2,
13662,93292,93292,3053,2,
13663,96087,96087,3054,2,
13664,90220,90220,3055,2,
13665,90221,90221,3055,2,
13666,90222,90222,3055,2,
13667,92676,92676,3056,2,
13668,95941,95941,3057,2,
13669,95039,95039,3058,2,
13670,94561,94561,3059,2,
13671,96104,96104,3060,2,
13672,95310,95310,3061,2,
13673,95690,95690,3062,2,
13674,95556,95556,3063,2,
13675,95762,95762,3064,2,
13676,93920,93920,3065,2,
13677,90717,90717,3066,2,
13678,96033,96033,3067,2,
13679,92036,92036,3068,2,
13680,93657,93657,3069,2,
13681,95567,95567,3070,2,
13682,93452,93452,3071,2,
13683,93932,93932,3072,2,
13684,95672,95672,3073,2,
13685,94020,94020,3074,2,
13686,93262,93262,3075,2,
13687,94061,94061,3076,2,
13688,94062,94062,3076,2,
13689,94063,94063,3076,2,
13690,94065,94065,3076,2,
13691,95075,95075,3077,2,
13692,94505,94505,3078,2,
13693,95463,95463,3079,2,
13694,92359,92359,3080,2,
13695,93210,93210,3081,2,
13696,91773,91773,3082,2,
13697,95338,95338,3083,2,
13698,95319,95319,3084,2,
13699,95372,95372,3085,2,
13700,93921,93921,3086,2,
13701,93651,93651,3087,2,
13702,91335,91335,3088,2,
13703,92886,92886,3089,2,
13704,92887,92887,3089,2,
13705,93250,93250,3090,2,
13706,96105,96105,3091,2,
13707,92536,92536,3092,2,
13708,95917,95917,3093,2,
13709,92389,92389,3094,2,
13710,94510,94510,3095,2,
13711,93534,93534,3096,2,
13712,93535,93535,3096,2,
13713,93536,93536,3096,2,
13714,95035,95035,3097,2,
13715,93446,93446,3098,2,
13716,93465,93465,3099,2,
13717,93505,93505,3100,2,
13718,92646,92646,3101,2,
13719,92647,92647,3101,2,
13720,92648,92648,3101,2,
13721,92649,92649,3101,2,
13722,91801,91801,3102,2,
13723,91803,91803,3102,2,
13724,92530,92530,3103,2,
13725,92532,92532,3103,2,
13726,92060,92060,3104,2,
13727,93546,93546,3105,2,
13728,93432,93432,3106,2,
13729,92305,92305,3107,2,
13730,95614,95614,3108,2,
13731,94010,94010,3109,2,
13732,94574,94574,3110,2,
13733,93675,93675,3111,2,
13734,95686,95686,3112,2,
13735,93272,93272,3113,2,
13736,96057,96057,3114,2,
13737,95975,95975,3115,2,
13738,93553,93553,3116,2,
13739,94920,94920,3117,2,
13740,95665,95665,3118,2,
13741,95668,95668,3119,2,
13742,93283,93283,3120,2,
13743,92801,92801,3121,2,
13744,92802,92802,3121,2,
13745,92804,92804,3121,2,
13746,92805,92805,3121,2,
13747,92806,92806,3121,2,
13748,92807,92807,3121,2,
13749,92808,92808,3121,2,
13750,94513,94513,3122,2,
13751,95984,95984,3123,2,
13752,95932,95932,3124,2,
13753,95425,95425,3125,2,
13754,94901,94901,3126,2,
13755,94903,94903,3126,2,
13756,93616,93616,3127,2,
13757,95551,95551,3128,2,
13758,92252,92252,3129,2,
13759,92683,92683,3130,2,
13760,93933,93933,3131,2,
13761,95693,95693,3132,2,
13762,93239,93239,3133,2,
13763,93223,93223,3134,2,
13764,96086,96086,3135,2,
13765,90401,90401,3136,2,
13766,90402,90402,3136,2,
13767,90403,90403,3136,2,
13768,90404,90404,3136,2,
13769,90405,90405,3136,2,
13770,95628,95628,3137,2,
13771,93555,93555,3138,2,
13772,91906,91906,3139,2,
13773,94080,94080,3140,2,
13774,94585,94585,3141,2,
13775,90001,90001,3142,2,
13776,90002,90002,3142,2,
13777,90003,90003,3142,2,
13778,90004,90004,3142,2,
13779,90005,90005,3142,2,
13780,90006,90006,3142,2,
13781,90007,90007,3142,2,
13782,90008,90008,3142,2,
13783,90010,90010,3142,2,
13784,90011,90011,3142,2,
13785,90012,90012,3142,2,
13786,90013,90013,3142,2,
13787,90014,90014,3142,2,
13788,90015,90015,3142,2,
13789,90016,90016,3142,2,
13790,90017,90017,3142,2,
13791,90018,90018,3142,2,
13792,90019,90019,3142,2,
13793,90020,90020,3142,2,
13794,90021,90021,3142,2,
13795,90022,90022,3142,2,
13796,90023,90023,3142,2,
13797,90024,90024,3142,2,
13798,90025,90025,3142,2,
13799,90026,90026,3142,2,
13800,90027,90027,3142,2,
13801,90028,90028,3142,2,
13802,90029,90029,3142,2,
13803,90031,90031,3142,2,
13804,90032,90032,3142,2,
13805,90033,90033,3142,2,
13806,90034,90034,3142,2,
13807,90035,90035,3142,2,
13808,90036,90036,3142,2,
13809,90037,90037,3142,2,
13810,90038,90038,3142,2,
13811,90039,90039,3142,2,
13812,90040,90040,3142,2,
13813,90041,90041,3142,2,
13814,90042,90042,3142,2,
13815,90043,90043,3142,2,
13816,90044,90044,3142,2,
13817,90045,90045,3142,2,
13818,90046,90046,3142,2,
13819,90047,90047,3142,2,
13820,90048,90048,3142,2,
13821,90049,90049,3142,2,
13822,90052,90052,3142,2,
13823,90056,90056,3142,2,
13824,90057,90057,3142,2,
13825,90058,90058,3142,2,
13826,90059,90059,3142,2,
13827,90061,90061,3142,2,
13828,90062,90062,3142,2,
13829,90063,90063,3142,2,
13830,90064,90064,3142,2,
13831,90065,90065,3142,2,
13832,90066,90066,3142,2,
13833,90067,90067,3142,2,
13834,90068,90068,3142,2,
13835,90071,90071,3142,2,
13836,90073,90073,3142,2,
13837,90077,90077,3142,2,
13838,90079,90079,3142,2,
13839,90089,90089,3142,2,
13840,90095,90095,3142,2,
13841,92025,92025,3143,2,
13842,92026,92026,3143,2,
13843,92027,92027,3143,2,
13844,92029,92029,3143,2,
13845,90742,90742,3144,2,
13846,93606,93606,3145,2,
13847,95370,95370,3146,2,
13848,96091,96091,3147,2,
13849,91902,91902,3148,2,
13850,92285,92285,3149,2,
13851,96097,96097,3150,2,
13852,93244,93244,3151,2,
13853,93463,93463,3152,2,
13854,96117,96117,3153,2,
13855,93420,93420,3154,2,
13856,95442,95442,3155,2,
13857,91765,91765,3156,2,
13858,95004,95004,3157,2,
13859,93605,93605,3158,2,
13860,90660,90660,3159,2,
13861,90703,90703,3160,2,
13862,92625,92625,3161,2,
13863,94528,94528,3162,2,
13864,92254,92254,3163,2,
13865,96001,96001,3164,2,
13866,96002,96002,3164,2,
13867,96003,96003,3164,2,
13868,95471,95471,3165,2,
13869,95346,95346,3166,2,
13870,93454,93454,3167,2,
13871,93455,93455,3167,2,
13872,93458,93458,3167,2,
13873,94904,94904,3168,2,
13874,95476,95476,3169,2,
13875,93527,93527,3170,2,
13876,95043,95043,3171,2,
13877,95493,95493,3172,2,
13878,91601,91601,3173,2,
13879,91602,91602,3173,2,
13880,91605,91605,3173,2,
13881,91606,91606,3173,2,
13882,93287,93287,3174,2,
13883,92562,92562,3175,2,
13884,92563,92563,3175,2,
13885,94512,94512,3176,2,
13886,92280,92280,3177,2,
13887,94572,94572,3178,2,
13888,95728,95728,3179,2,
13889,95307,95307,3180,2,
13890,92328,92328,3181,2,
13891,96048,96048,3182,2,
13892,95501,95501,3183,2,
13893,95503,95503,3183,2,
13894,92322,92322,3184,2,
13895,95913,95913,3185,2,
13896,93212,93212,3186,2,
13897,95458,95458,3187,2,
13898,95462,95462,3188,2,
13899,95389,95389,3189,2,
13900,96076,96076,3190,2,
13901,94533,94533,3191,2,
13902,94534,94534,3191,2,
13903,94806,94806,3192,2,
13904,95303,95303,3193,2,
13905,92332,92332,3194,2,
13906,94938,94938,3195,2,
13907,95460,95460,3196,2,
13908,94509,94509,3197,2,
13909,94531,94531,3197,2,
13910,93526,93526,3198,2,
13911,96037,96037,3199,2,
13912,95383,95383,3200,2,
13913,94589,94589,3201,2,
13914,94590,94590,3201,2,
13915,94591,94591,3201,2,
13916,94592,94592,3201,2,
13917,92363,92363,3202,2,
13918,95569,95569,3203,2,
13919,96150,96150,3204,2,
13920,96155,96155,3204,2,
13921,91750,91750,3205,2,
13922,95684,95684,3206,2,
13923,96024,96024,3207,2,
13924,95703,95703,3208,2,
13925,96116,96116,3209,2,
13926,91020,91020,3210,2,
13927,93650,93650,3211,2,
13928,93701,93701,3211,2,
13929,93702,93702,3211,2,
13930,93703,93703,3211,2,
13931,93704,93704,3211,2,
13932,93705,93705,3211,2,
13933,93706,93706,3211,2,
13934,93710,93710,3211,2,
13935,93711,93711,3211,2,
13936,93720,93720,3211,2,
13937,93721,93721,3211,2,
13938,93722,93722,3211,2,
13939,93723,93723,3211,2,
13940,93725,93725,3211,2,
13941,93726,93726,3211,2,
13942,93727,93727,3211,2,
13943,93728,93728,3211,2,
13944,93730,93730,3211,2,
13945,93737,93737,3211,2,
13946,93740,93740,3211,2,
13947,93741,93741,3211,2,
13948,93625,93625,3212,2,
13949,90501,90501,3213,2,
13950,90502,90502,3213,2,
13951,90503,90503,3213,2,
13952,90504,90504,3213,2,
13953,90505,90505,3213,2,
13954,90506,90506,3213,2,
13955,93063,93063,3214,2,
13956,93065,93065,3214,2,
13957,93030,93030,3215,2,
13958,93033,93033,3215,2,
13959,93035,93035,3215,2,
13960,93036,93036,3215,2,
13961,96115,96115,3216,2,
13962,93021,93021,3217,2,
13963,92551,92551,3218,2,
13964,92553,92553,3218,2,
13965,92555,92555,3218,2,
13966,92557,92557,3218,2,
13967,95671,95671,3219,2,
13968,95046,95046,3220,2,
13969,96136,96136,3221,2,
13970,92391,92391,3222,2,
13971,93227,93227,3223,2,
13972,94530,94530,3224,2,
13973,93545,93545,3225,2,
13974,93461,93461,3226,2,
13975,91046,91046,3227,2,
13976,92282,92282,3228,2,
13977,93442,93442,3229,2,
13978,92220,92220,3230,2,
13979,95612,95612,3231,2,
13980,95938,95938,3232,2,
13981,91766,91766,3233,2,
13982,91767,91767,3233,2,
13983,91768,91768,3233,2,
13984,91024,91024,3234,2,
13985,91040,91040,3235,2,
13986,94301,94301,3236,2,
13987,94303,94303,3236,2,
13988,94304,94304,3236,2,
13989,94306,94306,3236,2,
13990,93436,93436,3237,2,
13991,93437,93437,3237,2,
13992,91030,91030,3238,2,
13993,92277,92277,3239,2,
13994,92278,92278,3239,2,
13995,92338,92338,3240,2,
13996,91731,91731,3241,2,
13997,91732,91732,3241,2,
13998,92316,92316,3242,2,
13999,92780,92780,3243,2,
14000,92782,92782,3243,2,
14001,93669,93669,3244,2,
14002,95943,95943,3245,2,
14003,95511,95511,3246,2,
14004,95585,95585,3247,2,
14005,90704,90704,3248,2,
14006,90260,90260,3249,2,
14007,94950,94950,3250,2,
14008,94957,94957,3251,2,
14009,93618,93618,3252,2,
14010,93561,93561,3253,2,
14011,93581,93581,3253,2,
14012,93633,93633,3254,2,
14013,96008,96008,3255,2,
14014,96143,96143,3256,2,
14015,92602,92602,3257,2,
14016,92603,92603,3257,2,
14017,92604,92604,3257,2,
14018,92606,92606,3257,2,
14019,92612,92612,3257,2,
14020,92614,92614,3257,2,
14021,92617,92617,3257,2,
14022,92618,92618,3257,2,
14023,92620,92620,3257,2,
14024,92697,92697,3257,2,
14025,92675,92675,3258,2,
14026,91320,91320,3259,2,
14027,92653,92653,3260,2,
14028,94525,94525,3261,2,
14029,93252,93252,3262,2,
14030,95666,95666,3263,2,
14031,95641,95641,3264,2,
14032,96122,96122,3265,2,
14033,94070,94070,3266,2,
14034,96093,96093,3267,2,
14035,94565,94565,3268,2,
14036,94028,94028,3269,2,
14037,92708,92708,3270,2,
14038,95328,95328,3271,2,
14039,95448,95448,3272,2,
14040,94803,94803,3273,2,
14041,93652,93652,3274,2,
14042,94945,94945,3275,2,
14043,94947,94947,3275,2,
14044,94949,94949,3275,2,
14045,92251,92251,3276,2,
14046,90638,90638,3277,2,
14047,90639,90639,3277,2,
14048,95401,95401,3278,2,
14049,95403,95403,3278,2,
14050,95404,95404,3278,2,
14051,95405,95405,3278,2,
14052,95407,95407,3278,2,
14053,95409,95409,3278,2,
14054,91608,91608,3279,2,
14055,94960,94960,3280,2,
14056,95987,95987,3281,2,
14057,93440,93440,3282,2,
14058,91402,91402,3283,2,
14059,92509,92509,3284,2,
14060,95568,95568,3285,2,
14061,92548,92548,3286,2,
14062,92070,92070,3287,2,
14063,96088,96088,3288,2,
14064,95565,95565,3289,2,
14065,94568,94568,3290,2,
14066,93544,93544,3291,2,
14067,90262,90262,3292,2,
14068,92346,92346,3293,2,
14069,96020,96020,3294,2,
14070,94946,94946,3295,2,
14071,92660,92660,3296,2,
14072,92661,92661,3296,2,
14073,92662,92662,3296,2,
14074,92663,92663,3296,2,
14075,96080,96080,3297,2,
14076,95480,95480,3298,2,
14077,92342,92342,3299,2,
14078,92055,92055,3300,2,
14079,92234,92234,3301,2,
14080,92028,92028,3302,2,
14081,92081,92081,3303,2,
14082,92083,92083,3303,2,
14083,92084,92084,3303,2,
14084,96021,96021,3304,2,
14085,93286,93286,3305,2,
14086,95925,95925,3306,2,
14087,90680,90680,3307,2,
14088,93660,93660,3308,2,
14089,92230,92230,3309,2,
14090,93221,93221,3310,2,
14091,95945,95945,3311,2,
14092,95949,95949,3311,2,
14093,95547,95547,3312,2,
14094,95919,95919,3313,2,
14095,95228,95228,3314,2,
14096,92385,92385,3315,2,
14097,94507,94507,3316,2,
14098,92320,92320,3317,2,
14099,91214,91214,3318,2,
14100,95915,95915,3319,2,
14101,93067,93067,3320,2,
14102,96110,96110,3321,2,
14103,93242,93242,3322,2,
14104,90245,90245,3323,2,
14105,93245,93245,3324,2,
14106,93246,93246,3324,2,
14107,92257,92257,3325,2,
14108,94580,94580,3326,2,
14109,91384,91384,3327,2,
14110,95429,95429,3328,2,
14111,93640,93640,3329,2,
14112,96039,96039,3330,2,
14113,92059,92059,3331,2,
14114,92637,92637,3332,2,
14115,95969,95969,3333,2,
14116,91784,91784,3334,2,
14117,91786,91786,3334,2,
14118,94608,94608,3335,2,
14119,95920,95920,3336,2,
14120,95720,95720,3337,2,
14121,95454,95454,3338,2,
14122,94706,94706,3339,2,
14123,92061,92061,3340,2,
14124,94523,94523,3341,2,
14125,91934,91934,3342,2,
14126,94005,94005,3343,2,
14127,95669,95669,3344,2,
14128,95258,95258,3345,2,
14129,95923,95923,3346,2,
14130,96141,96141,3347,2,
14131,93040,93040,3348,2,
14132,92401,92401,3349,2,
14133,92404,92404,3349,2,
14134,92405,92405,3349,2,
14135,92407,92407,3349,2,
14136,92408,92408,3349,2,
14137,92410,92410,3349,2,
14138,92411,92411,3349,2,
14139,92415,92415,3349,2,
14140,93219,93219,3350,2,
14141,93261,93261,3351,2,
14142,93237,93237,3352,2,
14143,92610,92610,3353,2,
14144,96054,96054,3354,2,
14145,95959,95959,3355,2,
14146,95380,95380,3356,2,
14147,95382,95382,3356,2,
14148,92865,92865,3357,2,
14149,92866,92866,3357,2,
14150,92867,92867,3357,2,
14151,92868,92868,3357,2,
14152,92869,92869,3357,2,
14153,94022,94022,3358,2,
14154,94024,94024,3358,2,
14155,95562,95562,3359,2,
14156,92284,92284,3360,2,
14157,93528,93528,3361,2,
14158,93514,93514,3362,2,
14159,92222,92222,3363,2,
14160,90069,90069,3364,2,
14161,94018,94018,3365,2,
14162,95309,95309,3366,2,
14163,90263,90263,3367,2,
14164,90265,90265,3367,2,
14165,93042,93042,3368,2,
14166,94599,94599,3369,2,
14167,95947,95947,3370,2,
14168,95336,95336,3371,2,
14169,95337,95337,3371,2,
14170,95472,95472,3372,2,
14171,93241,93241,3373,2,
14172,93530,93530,3374,2,
14173,92657,92657,3375,2,
14174,94702,94702,3376,2,
14175,94703,94703,3376,2,
14176,94704,94704,3376,2,
14177,94705,94705,3376,2,
14178,94707,94707,3376,2,
14179,94708,94708,3376,2,
14180,94709,94709,3376,2,
14181,94710,94710,3376,2,
14182,94720,94720,3376,2,
14183,94952,94952,3377,2,
14184,94954,94954,3377,2,
14185,95625,95625,3378,2,
14186,93631,93631,3379,2,
14187,94541,94541,3380,2,
14188,94542,94542,3380,2,
14189,94544,94544,3380,2,
14190,94545,94545,3380,2,
14191,91761,91761,3381,2,
14192,91762,91762,3381,2,
14193,91764,91764,3381,2,
14194,92239,92239,3382,2,
14195,93609,93609,3383,2,
14196,95682,95682,3384,2,
14197,95912,95912,3385,2,
14198,95709,95709,3386,2,
14199,91706,91706,3387,2,
14200,92694,92694,3388,2,
14201,96046,96046,3389,2,
14202,93603,93603,3390,2,
14203,94027,94027,3391,2,
14204,91201,91201,3392,2,
14205,91202,91202,3392,2,
14206,91203,91203,3392,2,
14207,91204,91204,3392,2,
14208,91205,91205,3392,2,
14209,91206,91206,3392,2,
14210,91207,91207,3392,2,
14211,91208,91208,3392,2,
14212,91210,91210,3392,2,
14213,96123,96123,3393,2,
14214,92086,92086,3394,2,
14215,93301,93301,3395,2,
14216,93304,93304,3395,2,
14217,93305,93305,3395,2,
14218,93306,93306,3395,2,
14219,93307,93307,3395,2,
14220,93308,93308,3395,2,
14221,93309,93309,3395,2,
14222,93311,93311,3395,2,
14223,93312,93312,3395,2,
14224,93313,93313,3395,2,
14225,93314,93314,3395,2,
14226,96023,96023,3396,2,
14227,93230,93230,3397,2,
14228,93429,93429,3398,2,
14229,92067,92067,3399,2,
14230,92091,92091,3399,2,
14231,95648,95648,3400,2,
14232,91042,91042,3401,2,
14233,95306,95306,3402,2,
14234,91905,91905,3403,2,
14235,91775,91775,3404,2,
14236,91776,91776,3404,2,
14237,94517,94517,3405,2,
14238,95663,95663,3406,2,
14239,95236,95236,3407,2,
14240,95224,95224,3408,2,
14241,95662,95662,3409,2,
14242,96073,96073,3410,2,
14243,95634,95634,3411,2,
14244,95329,95329,3412,2,
14245,95466,95466,3413,2,
14246,95950,95950,3414,2,
14247,91780,91780,3415,2,
14248,95699,95699,3416,2,
14249,91307,91307,3417,2,
14250,93430,93430,3418,2,
14251,95233,95233,3419,2,
14252,91360,91360,3420,2,
14253,91362,91362,3420,2,
14254,92567,92567,3421,2,
14255,92040,92040,3422,2,
14256,94501,94501,3423,2,
14257,94502,94502,3423,2,
14258,95528,95528,3424,2,
14259,93923,93923,3425,2,
14260,93225,93225,3426,2,
14261,92317,92317,3427,2,
14262,95421,95421,3428,2,
14263,93645,93645,3429,2,
14264,95571,95571,3430,2,
14265,93622,93622,3431,2,
14266,93064,93064,3432,2,
14267,95415,95415,3433,2,
14268,95638,95638,3434,2,
14269,93926,93926,3435,2,
14270,93543,93543,3436,2,
14271,95254,95254,3437,2,
14272,92879,92879,3438,2,
14273,92881,92881,3438,2,
14274,92882,92882,3438,2,
14275,92883,92883,3438,2,
14276,95428,95428,3439,2,
14277,95645,95645,3440,2,
14278,95610,95610,3441,2,
14279,95621,95621,3441,2,
14280,94586,94586,3442,2,
14281,95014,95014,3443,2,
14282,95637,95637,3444,2,
14283,95045,95045,3445,2,
14284,93271,93271,3446,2,
14285,93276,93276,3447,2,
14286,95935,95935,3448,2,
14287,93433,93433,3449,2,
14288,95965,95965,3450,2,
14289,95966,95966,3450,2,
14290,95542,95542,3451,2,
14291,95485,95485,3452,2,
14292,96063,96063,3453,2,
14293,92253,92253,3454,2,
14294,95901,95901,3455,2,
14295,96032,96032,3456,2,
14296,94508,94508,3457,2,
14297,90620,90620,3458,2,
14298,90621,90621,3458,2,
14299,94305,94305,3459,2,
14300,96061,96061,3460,2,
14301,93927,93927,3461,2,
14302,95497,95497,3462,2,
14303,95526,95526,3463,2,
14304,90755,90755,3464,2,
14305,95514,95514,3465,2,
14306,95324,95324,3466,2,
14307,94506,94506,3467,2,
14308,94526,94526,3467,2,
14309,96007,96007,3468,2,
14310,92064,92064,3469,2,
14311,94060,94060,3470,2,
14312,95546,95546,3471,2,
14313,93060,93060,3472,2,
14314,96009,96009,3473,2,
14315,95926,95926,3474,2,
14316,95928,95928,3474,2,
14317,95929,95929,3474,2,
14318,95973,95973,3474,2,
14319,96130,96130,3475,2,
14320,96145,96145,3476,2,
14321,91744,91744,3477,2,
14322,91746,91746,3477,2,
14323,92069,92069,3478,2,
14324,92078,92078,3478,2,
14325,92096,92096,3478,2,
14326,96068,96068,3479,2,
14327,91311,91311,3480,2,
14328,91754,91754,3481,2,
14329,91755,91755,3481,2,
14330,94567,94567,3482,2,
14331,95916,95916,3483,2,
14332,95550,95550,3484,2,
14333,96055,96055,3485,2,
14334,93243,93243,3486,2,
14335,90716,90716,3487,2,
14336,95430,95430,3488,2,
14337,80103,80103,3489,2,
14338,81133,81133,3490,2,
14339,80457,80457,3491,2,
14340,81220,81220,3492,2,
14341,81222,81222,3493,2,
14342,80749,80749,3494,2,
14343,80448,80448,3495,2,
14344,80819,80819,3496,2,
14345,80820,80820,3497,2,
