code,name_vi,name_en,country,province,zip_code
11162,Sacramento,Sacramento,2,68,95170
11163,Sacramento,Sacramento,2,68,95171
11164,Sacramento,Sacramento,2,68,95172
11165,Sacramento,Sacramento,2,68,95173
11166,Sacramento,Sacramento,2,68,95174
11167,Sacramento,Sacramento,2,68,95175
11168,Sacramento,Sacramento,2,68,95176
11169,Sacramento,Sacramento,2,68,95177
11170,Sacramento,Sacramento,2,68,95178
11171,Sacramento,Sacramento,2,68,95179
11172,Sacramento,Sacramento,2,68,95180
11173,Sacramento,Sacramento,2,68,95181
11174,Sacramento,Sacramento,2,68,95182
11175,Sacramento,Sacramento,2,68,95183
11176,Sacramento,Sacramento,2,68,95184
11177,Sacramento,Sacramento,2,68,95185
11178,Sacramento,Sacramento,2,68,95186
11179,Sacramento,Sacramento,2,68,95187
11180,Sacramento,Sacramento,2,68,95188
11181,Sacramento,Sacramento,2,68,95189
11182,Sacramento,Sacramento,2,68,95190
11183,Sacramento,Sacramento,2,68,95191
11184,Sacramento,Sacramento,2,68,95192
11185,Sacramento,Sacramento,2,68,95193
11186,Sacramento,Sacramento,2,68,95194
11187,Sacramento,Sacramento,2,68,95195
11188,Sacramento,Sacramento,2,68,95196
11189,Sacramento,Sacramento,2,68,95197
11190,Sacramento,Sacramento,2,68,95198
11191,Sacramento,Sacramento,2,68,95199
11192,Sacramento,Sacramento,2,68,95200
11193,Sacramento,Sacramento,2,68,95201
11194,Sacramento,Sacramento,2,68,95202
11195,Sacramento,Sacramento,2,68,95203
11196,Sacramento,Sacramento,2,68,95204
11197,Sacramento,Sacramento,2,68,95205
11198,Sacramento,Sacramento,2,68,95206
11199,Sacramento,Sacramento,2,68,95207
11200,Sacramento,Sacramento,2,68,95208
11201,Sacramento,Sacramento,2,68,95209
11202,Sacramento,Sacramento,2,68,95210
11203,Sacramento,Sacramento,2,68,95211
11204,Sacramento,Sacramento,2,68,95212
11205,Sacramento,Sacramento,2,68,95213
11206,Sacramento,Sacramento,2,68,95214
11207,Sacramento,Sacramento,2,68,95215
11208,Sacramento,Sacramento,2,68,95216
11209,Sacramento,Sacramento,2,68,95217
11210,Sacramento,Sacramento,2,68,95218
11211,Sacramento,Sacramento,2,68,95219
11212,Sacramento,Sacramento,2,68,95220
11213,Sacramento,Sacramento,2,68,95221
11214,Sacramento,Sacramento,2,68,95222
11215,Sacramento,Sacramento,2,68,95223
11216,Sacramento,Sacramento,2,68,95224
11217,Sacramento,Sacramento,2,68,95225
11218,Sacramento,Sacramento,2,68,95226
11219,Sacramento,Sacramento,2,68,95227
11220,Sacramento,Sacramento,2,68,95228
11221,Sacramento,Sacramento,2,68,95229
11222,Sacramento,Sacramento,2,68,95230
11223,Sacramento,Sacramento,2,68,95231
11224,Sacramento,Sacramento,2,68,95232
11225,Sacramento,Sacramento,2,68,95233
11226,Sacramento,Sacramento,2,68,95234
11227,Sacramento,Sacramento,2,68,95235
11228,Sacramento,Sacramento,2,68,95236
11229,Sacramento,Sacramento,2,68,95237
11230,Sacramento,Sacramento,2,68,95238
11231,Sacramento,Sacramento,2,68,95239
11232,Sacramento,Sacramento,2,68,95240
11233,Sacramento,Sacramento,2,68,95241
11234,Sacramento,Sacramento,2,68,95242
11235,Sacramento,Sacramento,2,68,95243
11236,Sacramento,Sacramento,2,68,95244
11237,Sacramento,Sacramento,2,68,95245
11238,Sacramento,Sacramento,2,68,95246
11239,Sacramento,Sacramento,2,68,95247
11240,Sacramento,Sacramento,2,68,95248
11241,Sacramento,Sacramento,2,68,95249
11242,Sacramento,Sacramento,2,68,95250
11243,Sacramento,Sacramento,2,68,95251
11244,Sacramento,Sacramento,2,68,95252
11245,Sacramento,Sacramento,2,68,95253
11246,Sacramento,Sacramento,2,68,95254
11247,Sacramento,Sacramento,2,68,95255
11248,Sacramento,Sacramento,2,68,95256
11249,Sacramento,Sacramento,2,68,95257
11250,Sacramento,Sacramento,2,68,95258
11251,Sacramento,Sacramento,2,68,95259
11252,Sacramento,Sacramento,2,68,95260
11253,Sacramento,Sacramento,2,68,95261
11254,Sacramento,Sacramento,2,68,95262
11255,Sacramento,Sacramento,2,68,95263
11256,Sacramento,Sacramento,2,68,95264
11257,Sacramento,Sacramento,2,68,95265
11258,Sacramento,Sacramento,2,68,95266
11259,Sacramento,Sacramento,2,68,95267
11260,Sacramento,Sacramento,2,68,95268
11261,Sacramento,Sacramento,2,68,95269
11262,Sacramento,Sacramento,2,68,95270
11263,Sacramento,Sacramento,2,68,95271
11264,Sacramento,Sacramento,2,68,95272
11265,Sacramento,Sacramento,2,68,95273
11266,Sacramento,Sacramento,2,68,95274
11267,Sacramento,Sacramento,2,68,95275
11268,Sacramento,Sacramento,2,68,95276
11269,Sacramento,Sacramento,2,68,95277
11270,Sacramento,Sacramento,2,68,95278
11271,Sacramento,Sacramento,2,68,95279
11272,Sacramento,Sacramento,2,68,95280
11273,Sacramento,Sacramento,2,68,95281
11274,Sacramento,Sacramento,2,68,95282
11275,Sacramento,Sacramento,2,68,95283
11276,Sacramento,Sacramento,2,68,95284
11277,Sacramento,Sacramento,2,68,95285
11278,Sacramento,Sacramento,2,68,95286
11279,Sacramento,Sacramento,2,68,95287
11280,Sacramento,Sacramento,2,68,95288
11281,Sacramento,Sacramento,2,68,95289
11282,Sacramento,Sacramento,2,68,95290
11283,Sacramento,Sacramento,2,68,95291
11284,Sacramento,Sacramento,2,68,95292
11285,Sacramento,Sacramento,2,68,95293
11286,Sacramento,Sacramento,2,68,95294
11287,Sacramento,Sacramento,2,68,95295
11288,Sacramento,Sacramento,2,68,95296
11289,Sacramento,Sacramento,2,68,95297
11290,Sacramento,Sacramento,2,68,95298
11291,Sacramento,Sacramento,2,68,95299
11292,Sacramento,Sacramento,2,68,95300
11293,Sacramento,Sacramento,2,68,95301
11294,Sacramento,Sacramento,2,68,95302
11295,Sacramento,Sacramento,2,68,95303
11296,Sacramento,Sacramento,2,68,95304
11297,Sacramento,Sacramento,2,68,95305
11298,Sacramento,Sacramento,2,68,95306
11299,Sacramento,Sacramento,2,68,95307
11300,Sacramento,Sacramento,2,68,95308
11301,Sacramento,Sacramento,2,68,95309
11302,Sacramento,Sacramento,2,68,95310
11303,Sacramento,Sacramento,2,68,95311
11304,Sacramento,Sacramento,2,68,95312
11305,Sacramento,Sacramento,2,68,95313
11306,Sacramento,Sacramento,2,68,95314
11307,Sacramento,Sacramento,2,68,95315
11308,Sacramento,Sacramento,2,68,95316
11309,Sacramento,Sacramento,2,68,95317
11310,Sacramento,Sacramento,2,68,95318
11311,Sacramento,Sacramento,2,68,95319
11312,Sacramento,Sacramento,2,68,95320
11313,Sacramento,Sacramento,2,68,95321
11314,Sacramento,Sacramento,2,68,95322
11315,Sacramento,Sacramento,2,68,95323
11316,Sacramento,Sacramento,2,68,95324
11317,Sacramento,Sacramento,2,68,95325
11318,Sacramento,Sacramento,2,68,95326
11319,Sacramento,Sacramento,2,68,95327
11320,Sacramento,Sacramento,2,68,95328
11321,Sacramento,Sacramento,2,68,95329
11322,Sacramento,Sacramento,2,68,95330
11323,Sacramento,Sacramento,2,68,95331
11324,Sacramento,Sacramento,2,68,95332
11325,Sacramento,Sacramento,2,68,95333
11326,Sacramento,Sacramento,2,68,95334
11327,Sacramento,Sacramento,2,68,95335
11328,Sacramento,Sacramento,2,68,95336
11329,Sacramento,Sacramento,2,68,95337
11330,Sacramento,Sacramento,2,68,95338
11331,Sacramento,Sacramento,2,68,95339
11332,Sacramento,Sacramento,2,68,95340
11333,Sacramento,Sacramento,2,68,95341
11334,Sacramento,Sacramento,2,68,95342
11335,Sacramento,Sacramento,2,68,95343
11336,Sacramento,Sacramento,2,68,95344
11337,Sacramento,Sacramento,2,68,95345
11338,Sacramento,Sacramento,2,68,95346
11339,Sacramento,Sacramento,2,68,95347
11340,Sacramento,Sacramento,2,68,95348
11341,Sacramento,Sacramento,2,68,95349
11342,Sacramento,Sacramento,2,68,95350
11343,Sacramento,Sacramento,2,68,95351
11344,Sacramento,Sacramento,2,68,95352
11345,Sacramento,Sacramento,2,68,95353
11346,Sacramento,Sacramento,2,68,95354
11347,Sacramento,Sacramento,2,68,95355
11348,Sacramento,Sacramento,2,68,95356
11349,Sacramento,Sacramento,2,68,95357
11350,Sacramento,Sacramento,2,68,95358
11351,Sacramento,Sacramento,2,68,95359
11352,Sacramento,Sacramento,2,68,95360
11353,Sacramento,Sacramento,2,68,95361
11354,Sacramento,Sacramento,2,68,95362
11355,Sacramento,Sacramento,2,68,95363
11356,Sacramento,Sacramento,2,68,95364
11357,Sacramento,Sacramento,2,68,95365
11358,Sacramento,Sacramento,2,68,95366
11359,Sacramento,Sacramento,2,68,95367
11360,Sacramento,Sacramento,2,68,95368
11361,Sacramento,Sacramento,2,68,95369
11362,Sacramento,Sacramento,2,68,95370
11363,Sacramento,Sacramento,2,68,95371
11364,Sacramento,Sacramento,2,68,95372
11365,Sacramento,Sacramento,2,68,95373
11366,Sacramento,Sacramento,2,68,95374
11367,Sacramento,Sacramento,2,68,95375
11368,Sacramento,Sacramento,2,68,95376
11369,Sacramento,Sacramento,2,68,95377
11370,Sacramento,Sacramento,2,68,95378
11371,Sacramento,Sacramento,2,68,95379
11372,Sacramento,Sacramento,2,68,95380
11373,Sacramento,Sacramento,2,68,95381
11374,Sacramento,Sacramento,2,68,95382
11375,Sacramento,Sacramento,2,68,95383
11376,Sacramento,Sacramento,2,68,95384
11377,Sacramento,Sacramento,2,68,95385
11378,Sacramento,Sacramento,2,68,95386
11379,Sacramento,Sacramento,2,68,95387
11380,Sacramento,Sacramento,2,68,95388
11381,Sacramento,Sacramento,2,68,95389
11382,Sacramento,Sacramento,2,68,95390
11383,Sacramento,Sacramento,2,68,95391
11384,Sacramento,Sacramento,2,68,95392
11385,Sacramento,Sacramento,2,68,95393
11386,Sacramento,Sacramento,2,68,95394
11387,Sacramento,Sacramento,2,68,95395
11388,Sacramento,Sacramento,2,68,95396
11389,Sacramento,Sacramento,2,68,95397
11390,Sacramento,Sacramento,2,68,95398
11391,Sacramento,Sacramento,2,68,95399
11392,Sacramento,Sacramento,2,68,95400
11393,Sacramento,Sacramento,2,68,95401
11394,Sacramento,Sacramento,2,68,95402
11395,Sacramento,Sacramento,2,68,95403
11396,Sacramento,Sacramento,2,68,95404
11397,Sacramento,Sacramento,2,68,95405
11398,Sacramento,Sacramento,2,68,95406
11399,Sacramento,Sacramento,2,68,95407
11400,Sacramento,Sacramento,2,68,95408
11401,Sacramento,Sacramento,2,68,95409
11402,Sacramento,Sacramento,2,68,95410
11403,Sacramento,Sacramento,2,68,95411
11404,Sacramento,Sacramento,2,68,95412
11405,Sacramento,Sacramento,2,68,95413
11406,Sacramento,Sacramento,2,68,95414
11407,Sacramento,Sacramento,2,68,95415
11408,Sacramento,Sacramento,2,68,95416
11409,Sacramento,Sacramento,2,68,95417
11410,Sacramento,Sacramento,2,68,95418
11411,Sacramento,Sacramento,2,68,95419
11412,Sacramento,Sacramento,2,68,95420
11413,Sacramento,Sacramento,2,68,95421
11414,Sacramento,Sacramento,2,68,95422
11415,Sacramento,Sacramento,2,68,95423
11416,Sacramento,Sacramento,2,68,95424
11417,Sacramento,Sacramento,2,68,95425
11418,Sacramento,Sacramento,2,68,95426
11419,Sacramento,Sacramento,2,68,95427
11420,Sacramento,Sacramento,2,68,95428
11421,Sacramento,Sacramento,2,68,95429
11422,Sacramento,Sacramento,2,68,95430
11423,Sacramento,Sacramento,2,68,95431
11424,Sacramento,Sacramento,2,68,95432
11425,Sacramento,Sacramento,2,68,95433
11426,Sacramento,Sacramento,2,68,95434
11427,Sacramento,Sacramento,2,68,95435
11428,Sacramento,Sacramento,2,68,95436
11429,Sacramento,Sacramento,2,68,95437
11430,Sacramento,Sacramento,2,68,95438
11431,Sacramento,Sacramento,2,68,95439
11432,Sacramento,Sacramento,2,68,95440
11433,Sacramento,Sacramento,2,68,95441
11434,Sacramento,Sacramento,2,68,95442
11435,Sacramento,Sacramento,2,68,95443
11436,Sacramento,Sacramento,2,68,95444
11437,Sacramento,Sacramento,2,68,95445
11438,Sacramento,Sacramento,2,68,95446
11439,Sacramento,Sacramento,2,68,95447
11440,Sacramento,Sacramento,2,68,95448
11441,Sacramento,Sacramento,2,68,95449
11442,Sacramento,Sacramento,2,68,95450
11443,Sacramento,Sacramento,2,68,95451
11444,Sacramento,Sacramento,2,68,95452
11445,Sacramento,Sacramento,2,68,95453
11446,Sacramento,Sacramento,2,68,95454
11447,Sacramento,Sacramento,2,68,95455
11448,Sacramento,Sacramento,2,68,95456
11449,Sacramento,Sacramento,2,68,95457
11450,Sacramento,Sacramento,2,68,95458
11451,Sacramento,Sacramento,2,68,95459
11452,Sacramento,Sacramento,2,68,95460
11453,Sacramento,Sacramento,2,68,95461
11454,Sacramento,Sacramento,2,68,95462
11455,Sacramento,Sacramento,2,68,95463
11456,Sacramento,Sacramento,2,68,95464
11457,Sacramento,Sacramento,2,68,95465
11458,Sacramento,Sacramento,2,68,95466
11459,Sacramento,Sacramento,2,68,95467
11460,Sacramento,Sacramento,2,68,95468
11461,Sacramento,Sacramento,2,68,95469
11462,Sacramento,Sacramento,2,68,95470
11463,Sacramento,Sacramento,2,68,95471
11464,Sacramento,Sacramento,2,68,95472
11465,Sacramento,Sacramento,2,68,95473
11466,Sacramento,Sacramento,2,68,95474
11467,Sacramento,Sacramento,2,68,95475
11468,Sacramento,Sacramento,2,68,95476
11469,Sacramento,Sacramento,2,68,95477
11470,Sacramento,Sacramento,2,68,95478
11471,Sacramento,Sacramento,2,68,95479
11472,Sacramento,Sacramento,2,68,95480
11473,Sacramento,Sacramento,2,68,95481
11474,Sacramento,Sacramento,2,68,95482
11475,Sacramento,Sacramento,2,68,95483
11476,Sacramento,Sacramento,2,68,95484
11477,Sacramento,Sacramento,2,68,95485
11478,Sacramento,Sacramento,2,68,95486
11479,Sacramento,Sacramento,2,68,95487
11480,Sacramento,Sacramento,2,68,95488
11481,Sacramento,Sacramento,2,68,95489
11482,Sacramento,Sacramento,2,68,95490
11483,Sacramento,Sacramento,2,68,95491
11484,Sacramento,Sacramento,2,68,95492
11485,Sacramento,Sacramento,2,68,95493
11486,Sacramento,Sacramento,2,68,95494
11487,Sacramento,Sacramento,2,68,95495
11488,Sacramento,Sacramento,2,68,95496
11489,Sacramento,Sacramento,2,68,95497
11490,Sacramento,Sacramento,2,68,95498
11491,Sacramento,Sacramento,2,68,95499
11492,Sacramento,Sacramento,2,68,95500
11493,Sacramento,Sacramento,2,68,95501
11494,Sacramento,Sacramento,2,68,95502
11495,Sacramento,Sacramento,2,68,95503
11496,Sacramento,Sacramento,2,68,95504
11497,Sacramento,Sacramento,2,68,95505
11498,Sacramento,Sacramento,2,68,95506
11499,Sacramento,Sacramento,2,68,95507
11500,Sacramento,Sacramento,2,68,95508
11501,Sacramento,Sacramento,2,68,95509
11502,Sacramento,Sacramento,2,68,95510
11503,Sacramento,Sacramento,2,68,95511
11504,Sacramento,Sacramento,2,68,95512
11505,Sacramento,Sacramento,2,68,95513
11506,Sacramento,Sacramento,2,68,95514
11507,Sacramento,Sacramento,2,68,95515
11508,Sacramento,Sacramento,2,68,95516
11509,Sacramento,Sacramento,2,68,95517
11510,Sacramento,Sacramento,2,68,95518
11511,Sacramento,Sacramento,2,68,95519
11512,Sacramento,Sacramento,2,68,95520
11513,Sacramento,Sacramento,2,68,95521
11514,Sacramento,Sacramento,2,68,95522
11515,Sacramento,Sacramento,2,68,95523
11516,Sacramento,Sacramento,2,68,95524
11517,Sacramento,Sacramento,2,68,95525
11518,Sacramento,Sacramento,2,68,95526
11519,Sacramento,Sacramento,2,68,95527
11520,Sacramento,Sacramento,2,68,95528
11521,Sacramento,Sacramento,2,68,95529
11522,Sacramento,Sacramento,2,68,95530
11523,Sacramento,Sacramento,2,68,95531
11524,Sacramento,Sacramento,2,68,95532
11525,Sacramento,Sacramento,2,68,95533
11526,Sacramento,Sacramento,2,68,95534
11527,Sacramento,Sacramento,2,68,95535
11528,Sacramento,Sacramento,2,68,95536
11529,Sacramento,Sacramento,2,68,95537
11530,Sacramento,Sacramento,2,68,95538
11531,Sacramento,Sacramento,2,68,95539
11532,Sacramento,Sacramento,2,68,95540
11533,Sacramento,Sacramento,2,68,95541
11534,Sacramento,Sacramento,2,68,95542
11535,Sacramento,Sacramento,2,68,95543
11536,Sacramento,Sacramento,2,68,95544
11537,Sacramento,Sacramento,2,68,95545
11538,Sacramento,Sacramento,2,68,95546
11539,Sacramento,Sacramento,2,68,95547
11540,Sacramento,Sacramento,2,68,95548
11541,Sacramento,Sacramento,2,68,95549
11542,Sacramento,Sacramento,2,68,95550
11543,Sacramento,Sacramento,2,68,95551
11544,Sacramento,Sacramento,2,68,95552
11545,Sacramento,Sacramento,2,68,95553
11546,Sacramento,Sacramento,2,68,95554
11547,Sacramento,Sacramento,2,68,95555
11548,Sacramento,Sacramento,2,68,95556
11549,Sacramento,Sacramento,2,68,95557
11550,Sacramento,Sacramento,2,68,95558
11551,Sacramento,Sacramento,2,68,95559
11552,Sacramento,Sacramento,2,68,95560
11553,Sacramento,Sacramento,2,68,95561
11554,Sacramento,Sacramento,2,68,95562
11555,Sacramento,Sacramento,2,68,95563
11556,Sacramento,Sacramento,2,68,95564
11557,Sacramento,Sacramento,2,68,95565
11558,Sacramento,Sacramento,2,68,95566
11559,Sacramento,Sacramento,2,68,95567
11560,Sacramento,Sacramento,2,68,95568
11561,Sacramento,Sacramento,2,68,95569
11562,Sacramento,Sacramento,2,68,95570
11563,Sacramento,Sacramento,2,68,95571
11564,Sacramento,Sacramento,2,68,95572
11565,Sacramento,Sacramento,2,68,95573
11566,Sacramento,Sacramento,2,68,95574
11567,Sacramento,Sacramento,2,68,95575
11568,Sacramento,Sacramento,2,68,95576
11569,Sacramento,Sacramento,2,68,95577
11570,Sacramento,Sacramento,2,68,95578
11571,Sacramento,Sacramento,2,68,95579
11572,Sacramento,Sacramento,2,68,95580
11573,Sacramento,Sacramento,2,68,95581
11574,Sacramento,Sacramento,2,68,95582
11575,Sacramento,Sacramento,2,68,95583
11576,Sacramento,Sacramento,2,68,95584
11577,Sacramento,Sacramento,2,68,95585
11578,Sacramento,Sacramento,2,68,95586
11579,Sacramento,Sacramento,2,68,95587
11580,Sacramento,Sacramento,2,68,95588
11581,Sacramento,Sacramento,2,68,95589
11582,Sacramento,Sacramento,2,68,95590
11583,Sacramento,Sacramento,2,68,95591
11584,Sacramento,Sacramento,2,68,95592
11585,Sacramento,Sacramento,2,68,95593
11586,Sacramento,Sacramento,2,68,95594
11587,Sacramento,Sacramento,2,68,95595
11588,Sacramento,Sacramento,2,68,95596
11589,Sacramento,Sacramento,2,68,95597
11590,Sacramento,Sacramento,2,68,95598
11591,Sacramento,Sacramento,2,68,95599
11592,Sacramento,Sacramento,2,68,95600
11593,Sacramento,Sacramento,2,68,95601
11594,Sacramento,Sacramento,2,68,95602
11595,Sacramento,Sacramento,2,68,95603
11596,Sacramento,Sacramento,2,68,95604
11597,Sacramento,Sacramento,2,68,95605
11598,Sacramento,Sacramento,2,68,95606
11599,Sacramento,Sacramento,2,68,95607
11600,Sacramento,Sacramento,2,68,95608
11601,Sacramento,Sacramento,2,68,95609
11602,Sacramento,Sacramento,2,68,95610
11603,Sacramento,Sacramento,2,68,95611
11604,Sacramento,Sacramento,2,68,95612
11605,Sacramento,Sacramento,2,68,95613
11606,Sacramento,Sacramento,2,68,95614
11607,Sacramento,Sacramento,2,68,95615
11608,Sacramento,Sacramento,2,68,95616
11609,Sacramento,Sacramento,2,68,95617
11610,Sacramento,Sacramento,2,68,95618
11611,Sacramento,Sacramento,2,68,95619
11612,Sacramento,Sacramento,2,68,95620
11613,Sacramento,Sacramento,2,68,95621
11614,Sacramento,Sacramento,2,68,95622
11615,Sacramento,Sacramento,2,68,95623
11616,Sacramento,Sacramento,2,68,95624
11617,Sacramento,Sacramento,2,68,95625
11618,Sacramento,Sacramento,2,68,95626
11619,Sacramento,Sacramento,2,68,95627
11620,Sacramento,Sacramento,2,68,95628
11621,Sacramento,Sacramento,2,68,95629
11622,Sacramento,Sacramento,2,68,95630
11623,Sacramento,Sacramento,2,68,95631
11624,Sacramento,Sacramento,2,68,95632
11625,Sacramento,Sacramento,2,68,95633
11626,Sacramento,Sacramento,2,68,95634
11627,Sacramento,Sacramento,2,68,95635
11628,Sacramento,Sacramento,2,68,95636
11629,Sacramento,Sacramento,2,68,95637
11630,Sacramento,Sacramento,2,68,95638
11631,Sacramento,Sacramento,2,68,95639
11632,Sacramento,Sacramento,2,68,95640
11633,Sacramento,Sacramento,2,68,95641
11634,Sacramento,Sacramento,2,68,95642
11635,Sacramento,Sacramento,2,68,95643
11636,Sacramento,Sacramento,2,68,95644
11637,Sacramento,Sacramento,2,68,95645
11638,Sacramento,Sacramento,2,68,95646
11639,Sacramento,Sacramento,2,68,95647
11640,Sacramento,Sacramento,2,68,95648
11641,Sacramento,Sacramento,2,68,95649
11642,Sacramento,Sacramento,2,68,95650
11643,Sacramento,Sacramento,2,68,95651
11644,Sacramento,Sacramento,2,68,95652
11645,Sacramento,Sacramento,2,68,95653
11646,Sacramento,Sacramento,2,68,95654
11647,Sacramento,Sacramento,2,68,95655
11648,Sacramento,Sacramento,2,68,95656
11649,Sacramento,Sacramento,2,68,95657
11650,Sacramento,Sacramento,2,68,95658
11651,Sacramento,Sacramento,2,68,95659
11652,Sacramento,Sacramento,2,68,95660
11653,Sacramento,Sacramento,2,68,95661
11654,Sacramento,Sacramento,2,68,95662
11655,Sacramento,Sacramento,2,68,95663
11656,Sacramento,Sacramento,2,68,95664
11657,Sacramento,Sacramento,2,68,95665
11658,Sacramento,Sacramento,2,68,95666
11659,Sacramento,Sacramento,2,68,95667
11660,Sacramento,Sacramento,2,68,95668
11661,Sacramento,Sacramento,2,68,95669
11662,Sacramento,Sacramento,2,68,95670
11663,Sacramento,Sacramento,2,68,95671
11664,Sacramento,Sacramento,2,68,95672
11665,Sacramento,Sacramento,2,68,95673
11666,Sacramento,Sacramento,2,68,95674
11667,Sacramento,Sacramento,2,68,95675
11668,Sacramento,Sacramento,2,68,95676
11669,Sacramento,Sacramento,2,68,95677
11670,Sacramento,Sacramento,2,68,95678
11671,Sacramento,Sacramento,2,68,95679
11672,Sacramento,Sacramento,2,68,95680
11673,Sacramento,Sacramento,2,68,95681
11674,Sacramento,Sacramento,2,68,95682
11675,Sacramento,Sacramento,2,68,95683
11676,Sacramento,Sacramento,2,68,95684
11677,Sacramento,Sacramento,2,68,95685
11678,Sacramento,Sacramento,2,68,95686
11679,Sacramento,Sacramento,2,68,95687
11680,Sacramento,Sacramento,2,68,95688
